step	kind	target	field	old	new	reason
s371	rename	T4775	name	觸發事件 4934	魔王三小時	座位首碼命名
s371	rename	T4776	name	觸發事件 4935	魔王黑魔法	座位首碼命名
s371	rename	T4777	name	觸發事件 4936	3回血術得	座位首碼命名
s371	rename	T4781	name	觸發事件 4940	6回血術得	座位首碼命名
s371	rename	T4789	name	觸發事件 4863	6無名4863	座位首碼命名
s371	rename	T5344	name	觸發事件 5345	巡邏5345	座位首碼命名
s371	rename	T5345	name	觸發事件 5345	補位5345	座位首碼命名
s371	rename	T5346	name	觸發事件 5346	召喚5346	座位首碼命名
s371	rename	T5347	name	觸發事件 5347	召喚清除5347	座位首碼命名
s371	rename	T5348	name	觸發事件 5348	召喚清除5348	座位首碼命名
s371	rename	T5349	name	觸發事件 5349	召喚5349	座位首碼命名
s371	rename	T5350	name	觸發事件 5350	召喚清除5350	座位首碼命名
s371	rename	T5351	name	觸發事件 5351	召喚5351	座位首碼命名
s371	rename	T5352	name	觸發事件 5352	召喚清除5352	座位首碼命名
s371	rename	T5353	name	觸發事件 5353	召喚5353	座位首碼命名
s371	rename	T5354	name	觸發事件 5354	召喚清除5354	座位首碼命名
s371	rename	T5355	name	觸發事件 5355	召喚5355	座位首碼命名
s371	rename	T5356	name	觸發事件 5356	召喚清除5356	座位首碼命名
s371	rename	T5357	name	觸發事件 5357	召喚5357	座位首碼命名
s371	rename	T5358	name	觸發事件 頭暈	1頭暈起	座位首碼命名
s371	rename	T5359	name	觸發事件 頭暈1`	1頭暈	座位首碼命名
s371	rename	T5360	name	觸發事件 頭暈2	2頭暈	座位首碼命名
s371	rename	T5361	name	觸發事件 頭暈2'	2頭暈起	座位首碼命名
s371	rename	T5362	name	觸發事件 頭暈3	3頭暈	座位首碼命名
s371	rename	T5363	name	觸發事件頭暈3'	3頭暈起	座位首碼命名
s371	rename	T5364	name	觸發事件 頭暈4	4頭暈	座位首碼命名
s371	rename	T5365	name	觸發事件 頭暈4'	4頭暈起	座位首碼命名
s371	rename	T5366	name	觸發事件 頭暈5	5頭暈	座位首碼命名
s371	rename	T5367	name	觸發事件 頭暈5'	5頭暈起	座位首碼命名
s371	rename	T5368	name	觸發事件 頭暈6	6頭暈	座位首碼命名
s371	rename	T5369	name	觸發事件 頭暈6'	6頭暈起	座位首碼命名
s371	rename	T5370	name	觸發事件 5370	巡邏5370	座位首碼命名
s371	rename	T5371	name	觸發事件 5371	死亡重生5371	座位首碼命名
s371	rename	T5373	name	觸發事件 5373	1客棧5扣	座位首碼命名
s371	rename	T5374	name	觸發事件 5374	1客棧5招	座位首碼命名
s371	rename	T5375	name	觸發事件 1	1客棧5罰	座位首碼命名
s371	rename	T5376	name	觸發事件 5376	2客棧5扣	座位首碼命名
s371	rename	T5377	name	觸發事件 5377	2客棧5招	座位首碼命名
s371	rename	T5378	name	觸發事件 2	2客棧5罰	座位首碼命名
s371	rename	T5379	name	觸發事件 5379	3客棧5扣	座位首碼命名
s371	rename	T5380	name	觸發事件 5380	3客棧5招	座位首碼命名
s371	rename	T5381	name	觸發事件 3	3客棧5罰	座位首碼命名
s371	rename	T5382	name	觸發事件 5382	4客棧5扣	座位首碼命名
s371	rename	T5383	name	觸發事件 5383	4客棧5招	座位首碼命名
s371	rename	T5384	name	觸發事件 4	4客棧5罰	座位首碼命名
s371	rename	T5385	name	觸發事件 5385	5客棧5扣	座位首碼命名
s371	rename	T5386	name	觸發事件 5386	5客棧5招	座位首碼命名
s371	rename	T5387	name	觸發事件 5	5客棧5罰	座位首碼命名
s371	rename	T5388	name	觸發事件 5388	6客棧5扣	座位首碼命名
s371	rename	T5389	name	觸發事件 5389	6客棧5招	座位首碼命名
s371	rename	T5390	name	觸發事件 6	6客棧5罰	座位首碼命名
s371	rename	T5391	name	觸發事件 5391	1客棧8扣	座位首碼命名
s371	rename	T5392	name	觸發事件 5392	1客棧8招	座位首碼命名
s371	rename	T5393	name	觸發事件 1	1客棧8罰	座位首碼命名
s371	rename	T5394	name	觸發事件 5394	2客棧8扣	座位首碼命名
s371	rename	T5395	name	觸發事件 5395	2客棧8招	座位首碼命名
s371	rename	T5396	name	觸發事件 2	2客棧8罰	座位首碼命名
s371	rename	T5397	name	觸發事件 5397	3客棧8扣	座位首碼命名
s371	rename	T5398	name	觸發事件 5398	3客棧8招	座位首碼命名
s371	rename	T5399	name	觸發事件 3	3客棧8罰	座位首碼命名
s371	rename	T5400	name	觸發事件 5400	4客棧8扣	座位首碼命名
s371	rename	T5401	name	觸發事件 5401	4客棧8招	座位首碼命名
s371	rename	T5402	name	觸發事件 4	4客棧8罰	座位首碼命名
s371	rename	T5403	name	觸發事件 5403	5客棧8扣	座位首碼命名
s371	rename	T5404	name	觸發事件 5404	5客棧8招	座位首碼命名
s371	rename	T5405	name	觸發事件 5	5客棧8罰	座位首碼命名
s371	rename	T5406	name	觸發事件 5406	6客棧8扣	座位首碼命名
s371	rename	T5407	name	觸發事件 5407	6客棧8招	座位首碼命名
s371	rename	T5408	name	觸發事件 6	6客棧8罰	座位首碼命名
s371	rename	T5409	name	觸發事件 11	1客棧拒罰	座位首碼命名
s371	rename	T5410	name	觸發事件 5410	1客棧拒招	座位首碼命名
s371	rename	T5411	name	觸發事件 2	2客棧拒罰	座位首碼命名
s371	rename	T5412	name	觸發事件 5412	2客棧拒招	座位首碼命名
s371	rename	T5413	name	觸發事件 3	3客棧拒罰	座位首碼命名
s371	rename	T5414	name	觸發事件 5414	3客棧拒招	座位首碼命名
s371	rename	T5415	name	觸發事件 4	4客棧拒罰	座位首碼命名
s371	rename	T5448	name	觸發事件 刀氣	1刀氣	座位首碼命名
s371	rename	T5449	name	觸發事件 5449	1刀氣起	座位首碼命名
s371	rename	T5450	name	觸發事件 5450	1刀氣停	座位首碼命名
s371	rename	T5451	name	觸發事件 劍氣	2劍氣	座位首碼命名
s371	rename	T5452	name	觸發事件 5452	2劍氣起	座位首碼命名
s371	rename	T5453	name	觸發事件 5453	2劍氣停	座位首碼命名
s371	rename	T5454	name	觸發事件 槍氣	3槍氣	座位首碼命名
s371	rename	T5455	name	觸發事件 5455	3槍氣起	座位首碼命名
s371	rename	T5456	name	觸發事件 5456	3槍氣停	座位首碼命名
s371	rename	T5457	name	觸發事件 棍氣	4棍氣	座位首碼命名
s371	rename	T5458	name	觸發事件 5458	4棍氣起	座位首碼命名
s371	rename	T5459	name	觸發事件 5459	4棍氣停	座位首碼命名
s371	rename	T5460	name	觸發事件 拳氣	5拳氣	座位首碼命名
s371	rename	T5461	name	觸發事件 5461	5拳氣起	座位首碼命名
s371	rename	T5462	name	觸發事件 5462	5拳氣停	座位首碼命名
s371	rename	T5463	name	觸發事件 箭氣	6箭氣	座位首碼命名
s371	rename	T5464	name	觸發事件 5464	6箭氣起	座位首碼命名
s371	rename	T5465	name	觸發事件 5465	6箭氣停	座位首碼命名
s371	rename	T5466	name	觸發事件 刀僧	1大師守候	座位首碼命名
s371	rename	T5467	name	觸發事件 當僧1.	1當僧	座位首碼命名
s371	rename	T5468	name	觸發事件 劍僧	2大師守候	座位首碼命名
s371	rename	T5469	name	觸發事件 當僧2.	2當僧	座位首碼命名
s371	rename	T5470	name	觸發事件 槍僧	3大師守候	座位首碼命名
s371	rename	T5471	name	觸發事件 當僧3.	3當僧	座位首碼命名
s371	rename	T5472	name	觸發事件 棍僧	4大師守候	座位首碼命名
s371	rename	T5473	name	觸發事件 當僧4.	4當僧	座位首碼命名
s371	rename	T5474	name	觸發事件 拳僧	5大師守候	座位首碼命名
s371	rename	T5475	name	觸發事件 當僧5.	5當僧	座位首碼命名
s371	rename	T5476	name	觸發事件 箭僧	6大師守候	座位首碼命名
s371	rename	T5477	name	觸發事件 當僧6.	6當僧	座位首碼命名
s371	rename	T5478	name	觸發事件 刀提1	1假牙提示	座位首碼命名
s371	rename	T5479	name	觸發事件 劍提1	2假牙提示	座位首碼命名
s371	rename	T5480	name	觸發事件 槍提1	3假牙提示	座位首碼命名
s371	rename	T5481	name	觸發事件 棍提1	4假牙提示	座位首碼命名
s371	rename	T5482	name	觸發事件 拳提1	5假牙提示	座位首碼命名
s371	rename	T5483	name	觸發事件 箭提1	6假牙提示	座位首碼命名
s371	rename	T5484	name	觸發事件 刀提2	1假牙查	座位首碼命名
s371	rename	T5485	name	觸發事件 劍提2	2假牙查	座位首碼命名
s371	rename	T5486	name	觸發事件 槍提2	3假牙查	座位首碼命名
s371	rename	T5487	name	觸發事件 棍提2	4假牙查	座位首碼命名
s371	rename	T5488	name	觸發事件 拳提2	5假牙查	座位首碼命名
s371	rename	T5489	name	觸發事件 箭提2	6假牙查	座位首碼命名
s371	rename	T5502	name	觸發事件 飛刀	1資格提示	座位首碼命名
s371	rename	T5503	name	觸發事件 劍飛	2資格提示	座位首碼命名
s371	rename	T5504	name	觸發事件 槍飛	3資格提示	座位首碼命名
s371	rename	T5505	name	觸發事件 棍飛	4資格提示	座位首碼命名
s371	rename	T5506	name	觸發事件 拳飛	5資格提示	座位首碼命名
s371	rename	T5507	name	觸發事件 箭飛	6資格提示	座位首碼命名
s371	rename	T5508	name	觸發事件 刀問	1資格查	座位首碼命名
s371	rename	T5509	name	觸發事件 劍問	2資格查	座位首碼命名
s371	rename	T5510	name	觸發事件 槍問	3資格查	座位首碼命名
s371	rename	T5511	name	觸發事件 棍問	4資格查	座位首碼命名
s371	rename	T5512	name	觸發事件 拳問	5資格查	座位首碼命名
s371	rename	T5513	name	觸發事件 箭問	6資格查	座位首碼命名
s371	rename	T5579	name	觸發事件 5579	1守衛強化	座位首碼命名
s371	rename	T5580	name	觸發事件 5580	2守衛強化	座位首碼命名
s371	rename	T5581	name	觸發事件 5581	3守衛強化	座位首碼命名
s371	rename	T5582	name	觸發事件 5582	4守衛強化	座位首碼命名
s371	rename	T5583	name	觸發事件 5583	5守衛強化	座位首碼命名
s371	rename	T5584	name	觸發事件 5584	6守衛強化	座位首碼命名
s371	rename	T5585	name	觸發事件 5585	1化緣師	座位首碼命名
s371	rename	T5586	name	觸發事件 5586	2化緣師	座位首碼命名
s371	rename	T5587	name	觸發事件 5587	3化緣師	座位首碼命名
s371	rename	T5588	name	觸發事件 5588	4化緣師	座位首碼命名
s371	rename	T5589	name	觸發事件 5589	5化緣師	座位首碼命名
s371	rename	T5590	name	觸發事件 5590	6化緣師	座位首碼命名
