step	kind	target	field	old	new	reason
s85	glyph	T1057「5 42」E#3	text	<ORANGE>中原人士：你想修煉已經可以到金鵬島試煉看看了！	<ORANGE>中原人士：你想修煉已經可以到金鷹島試煉看看了！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1077「6 41」E#3	text	<ORANGE>中原人士：你想修煉已經可以到金鵬島試煉看看了！	<ORANGE>中原人士：你想修煉已經可以到金鷹島試煉看看了！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1202「1松」E#0	text	<ORANGE>雜貨店老闆：你想買松靈散嗎？只需350兩，可回復300精力。	<ORANGE>雜貨店老板：你想買松靈散嗎？只需350兩，可回復300精力。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1203「1松2」E#1	text	<ORANGE>雜貨店老闆：多謝惠顧。	<ORANGE>雜貨店老板：多謝惠顧。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1204「2松」E#0	text	<ORANGE>雜貨店老闆：你想買松靈散嗎？只需350兩，可回復300精力。	<ORANGE>雜貨店老板：你想買松靈散嗎？只需350兩，可回復300精力。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1205「2松2」E#1	text	<ORANGE>雜貨店老闆：多謝惠顧。	<ORANGE>雜貨店老板：多謝惠顧。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1206「3松」E#0	text	<ORANGE>雜貨店老闆：你想買松靈散嗎？只需350兩，可回復300精力。	<ORANGE>雜貨店老板：你想買松靈散嗎？只需350兩，可回復300精力。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1207「3松2」E#1	text	<ORANGE>雜貨店老闆：多謝惠顧。	<ORANGE>雜貨店老板：多謝惠顧。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1208「4松」E#0	text	<ORANGE>雜貨店老闆：你想買松靈散嗎？只需350兩，可回復300精力。	<ORANGE>雜貨店老板：你想買松靈散嗎？只需350兩，可回復300精力。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1209「4松2」E#1	text	<ORANGE>雜貨店老闆：多謝惠顧。	<ORANGE>雜貨店老板：多謝惠顧。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1210「5松」E#0	text	<ORANGE>雜貨店老闆：你想買松靈散嗎？只需350兩，可回復300精力。	<ORANGE>雜貨店老板：你想買松靈散嗎？只需350兩，可回復300精力。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1211「5松2」E#1	text	<ORANGE>雜貨店老闆：多謝惠顧。	<ORANGE>雜貨店老板：多謝惠顧。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1212「6松」E#0	text	<ORANGE>雜貨店老闆：你想買松靈散嗎？只需350兩，可回復300精力。	<ORANGE>雜貨店老板：你想買松靈散嗎？只需350兩，可回復300精力。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1213「6松2」E#1	text	<ORANGE>雜貨店老闆：多謝惠顧。	<ORANGE>雜貨店老板：多謝惠顧。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1365「1灸」E#0	text	<ORANGE>醫師：你想學針灸嗎？	<ORANGE>醫師：你想學針炙嗎？	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1368「1灸4」E#0	text	<ORANGE>醫師：你已學會了針灸。	<ORANGE>醫師：你已學會了針炙。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1368「1灸4」E#4	text	醫4　針灸　1秒14精力	醫4　針炙　1秒14精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1369「1灸5」E#0	text	<ORANGE>醫師：我只懂得針灸。	<ORANGE>醫師：我只懂得針炙。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1370「2灸」E#0	text	<ORANGE>醫師：你想學針灸嗎？	<ORANGE>醫師：你想學針炙嗎？	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1373「2灸4」E#0	text	<ORANGE>醫師：你已學會了針灸。	<ORANGE>醫師：你已學會了針炙。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1373「2灸4」E#4	text	醫4　針灸　1秒14精力	醫4　針炙　1秒14精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1374「2灸5」E#0	text	<ORANGE>醫師：我只懂得針灸。	<ORANGE>醫師：我只懂得針炙。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1375「3灸」E#0	text	<ORANGE>醫師：你想學針灸嗎？	<ORANGE>醫師：你想學針炙嗎？	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1378「3灸4」E#0	text	<ORANGE>醫師：你已學會了針灸。	<ORANGE>醫師：你已學會了針炙。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1378「3灸4」E#4	text	醫4　針灸　1秒26精力	醫4　針炙　1秒26精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1379「3灸5」E#0	text	<ORANGE>醫師：我只懂得針灸。	<ORANGE>醫師：我只懂得針炙。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1380「4灸」E#0	text	<ORANGE>醫師：你想學針灸嗎？	<ORANGE>醫師：你想學針炙嗎？	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1383「4灸4」E#0	text	<ORANGE>醫師：你已學會了針灸。	<ORANGE>醫師：你已學會了針炙。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1383「4灸4」E#4	text	醫4　針灸　1秒38精力	醫4　針炙　1秒38精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1384「4灸5」E#0	text	<ORANGE>醫師：我只懂得針灸。	<ORANGE>醫師：我只懂得針炙。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1385「5灸」E#0	text	<ORANGE>醫師：你想學針灸嗎？	<ORANGE>醫師：你想學針炙嗎？	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1388「5灸4」E#0	text	<ORANGE>醫師：你已學會了針灸。	<ORANGE>醫師：你已學會了針炙。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1388「5灸4」E#4	text	醫4　針灸　1秒50精力	醫4　針炙　1秒50精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1389「5灸5」E#0	text	<ORANGE>醫師：我只懂得針灸。	<ORANGE>醫師：我只懂得針炙。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1390「6灸」E#0	text	<ORANGE>醫師：你想學針灸嗎？	<ORANGE>醫師：你想學針炙嗎？	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1393「6灸4」E#0	text	<ORANGE>醫師：你已學會了針灸。	<ORANGE>醫師：你已學會了針炙。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1393「6灸4」E#4	text	醫4　針灸　1秒20精力	醫4　針炙　1秒20精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1394「6灸5」E#0	text	<ORANGE>醫師：我只懂得針灸。	<ORANGE>醫師：我只懂得針炙。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1548「1召4」E#5	text	道5　召妖　【破軍】1秒12	道5　召妖　「破軍」1秒12	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1553「2召4」E#5	text	道5　召妖　【破軍】1秒12	道5　召妖　「破軍」1秒12	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1558「3召4」E#5	text	道5　召妖　【破軍】1秒12精力	道5　召妖　「破軍」1秒12精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1563「4召4」E#5	text	道5　召妖　【破軍】1秒16精力	道5　召妖　「破軍」1秒16精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1568「5召4」E#5	text	道5　召妖　【破軍】1秒12精力	道5　召妖　「破軍」1秒12精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1573「6召4」E#5	text	道5　召妖　【破軍】1秒13精力	道5　召妖　「破軍」1秒13精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1578「1練4」E#3	text	道6　練妖　【破軍】+50000精力1秒21精力	道6　練妖　「破軍」+50000精力1秒21精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1583「2練4」E#3	text	道6　練妖　【破軍】+50000精力1秒21精力	道6　練妖　「破軍」+50000精力1秒21精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1588「3練4」E#3	text	道6　練妖　【破軍】+50000精力1秒21精力	道6　練妖　「破軍」+50000精力1秒21精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1593「4練4」E#3	text	道6　練妖　【破軍】+50000精力1秒28精力	道6　練妖　「破軍」+50000精力1秒28精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1598「5練4」E#3	text	道6　練妖　【破軍】+50000精力1秒21精力	道6　練妖　「破軍」+50000精力1秒21精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1603「6練4」E#3	text	道6　練妖　【破軍】+50000精力1秒23精力	道6　練妖　「破軍」+50000精力1秒23精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1617「1針」E#0	text	<ORANGE>明醫：我教你把針灸運用得更進一步。	<ORANGE>明醫：我教你把針炙運用得更進一步。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1620「1針4」E#0	text	<ORANGE>明醫：你已學會了針灸調息。	<ORANGE>明醫：你已學會了針炙調息。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1620「1針4」E#4	text	醫5　針灸調息　1秒40精力	醫5　針炙調息　1秒40精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1628「2針」E#0	text	<ORANGE>明醫：你教你把針灸運用得更進一步。	<ORANGE>明醫：你教你把針炙運用得更進一步。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1631「2針4」E#0	text	<ORANGE>明醫：你已學會了針灸調息。	<ORANGE>明醫：你已學會了針炙調息。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1631「2針4」E#4	text	醫5　針灸調息　1秒40精力	醫5　針炙調息　1秒40精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1633「3針」E#0	text	<ORANGE>明醫：我教你把針灸運用得更進一步。	<ORANGE>明醫：我教你把針炙運用得更進一步。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1636「3針4」E#0	text	<ORANGE>明醫：你已學會了針灸調息。	<ORANGE>明醫：你已學會了針炙調息。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1636「3針4」E#4	text	醫5　針灸調息　1秒40精力	醫5　針炙調息　1秒40精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1638「4針」E#0	text	<ORANGE>明醫：我教你把針灸運用得更進一步。	<ORANGE>明醫：我教你把針炙運用得更進一步。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1641「4針4」E#0	text	<ORANGE>明醫：你已學會了針灸調息。	<ORANGE>明醫：你已學會了針炙調息。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1641「4針4」E#4	text	醫5　針灸調息　1秒46精力	醫5　針炙調息　1秒46精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1643「5針」E#0	text	<ORANGE>明醫：我教你把針灸運用得更進一步。	<ORANGE>明醫：我教你把針炙運用得更進一步。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1646「5針4」E#0	text	<ORANGE>明醫：你已學會了針灸調息。	<ORANGE>明醫：你已學會了針炙調息。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1646「5針4」E#4	text	醫5　針灸調息　1秒38精力	醫5　針炙調息　1秒38精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1648「6針」E#0	text	<ORANGE>明醫：我教你把針灸運用得更進一步。	<ORANGE>明醫：我教你把針炙運用得更進一步。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1651「6針4」E#0	text	<ORANGE>明醫：你已學會了針灸調息。	<ORANGE>明醫：你已學會了針炙調息。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1651「6針4」E#4	text	醫5　針灸調息　1秒42精力	醫5　針炙調息　1秒42精力	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1811「白2」E#1	text	衙門	官府	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1811「白2」E#2	text	客棧	客店	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1811「白2」E#3	text	客棧伙計	客店伙計	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1811「白2」E#5	text	＊雜貨店老闆外出＊	*雜貨店老板外出*	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1812「1八」E#0	text	<ORANGE>雜貨店老闆：客官，八仙丸500兩銀一粒，可回復600精力。	<ORANGE>雜貨店老板：客官，八仙丸500兩銀一粒，可回復600精力。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1813「1八2」E#0	text	<ORANGE>雜貨店老闆：多謝。	<ORANGE>雜貨店老板：多謝。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1814「2八」E#0	text	<ORANGE>雜貨店老闆：客官，八仙丸500兩銀一粒，可回復600精力。	<ORANGE>雜貨店老板：客官，八仙丸500兩銀一粒，可回復600精力。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1815「2八2」E#0	text	<ORANGE>雜貨店老闆：多謝。	<ORANGE>雜貨店老板：多謝。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1816「3八」E#0	text	<ORANGE>雜貨店老闆：客官，八仙丸500兩銀一粒，可回復600精力。	<ORANGE>雜貨店老板：客官，八仙丸500兩銀一粒，可回復600精力。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1817「3八2」E#0	text	<ORANGE>雜貨店老闆：多謝。	<ORANGE>雜貨店老板：多謝。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1818「4八」E#0	text	<ORANGE>雜貨店老闆：客官，八仙丸500兩銀一粒，可回復600精力。	<ORANGE>雜貨店老板：客官，八仙丸500兩銀一粒，可回復600精力。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1819「4八2」E#1	text	<ORANGE>雜貨店老闆：多謝。	<ORANGE>雜貨店老板：多謝。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1820「5八」E#0	text	<ORANGE>雜貨店老闆：客官，八仙丸500兩銀一粒，可回復600精力。	<ORANGE>雜貨店老板：客官，八仙丸500兩銀一粒，可回復600精力。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1821「5八2」E#0	text	<ORANGE>雜貨店老闆：多謝。	<ORANGE>雜貨店老板：多謝。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1822「6八」E#0	text	<ORANGE>雜貨店老闆：客官，八仙丸500兩銀一粒，可回復600精力。	<ORANGE>雜貨店老板：客官，八仙丸500兩銀一粒，可回復600精力。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1823「6八2」E#0	text	<ORANGE>雜貨店老闆：多謝。	<ORANGE>雜貨店老板：多謝。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1824「1女」E#0	text	<ORANGE>客棧伙計：要一壺女兒紅嗎？只需2000兩令你5分鐘增強勇氣。	<ORANGE>客店伙計：要一壺女兒紅嗎？只需2000兩令你5分鐘增強勇氣。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1825「1女2」E#0	text	<ORANGE>客棧伙計：待你酒過後才再買吧！	<ORANGE>客店伙計：待你酒過後才再買吧！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1828「2女」E#0	text	<ORANGE>客棧伙計：要一壺女兒紅嗎？只需2000兩令你5分鐘增強勇氣。	<ORANGE>客店伙計：要一壺女兒紅嗎？只需2000兩令你5分鐘增強勇氣。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1829「2女2」E#0	text	<ORANGE>客棧伙計：待你酒過後才再買吧！	<ORANGE>客店伙計：待你酒過後才再買吧！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1832「3女」E#0	text	<ORANGE>客棧伙計：要一壺女兒紅嗎？只需2000兩令你5分鐘增強勇氣。	<ORANGE>客店伙計：要一壺女兒紅嗎？只需2000兩令你5分鐘增強勇氣。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1833「3女2」E#0	text	<ORANGE>客棧伙計：待你酒過後才再買吧！	<ORANGE>客店伙計：待你酒過後才再買吧！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1836「4女」E#0	text	<ORANGE>客棧伙計：要一壺女兒紅嗎？只需2000兩令你5分鐘增強勇氣。	<ORANGE>客店伙計：要一壺女兒紅嗎？只需2000兩令你5分鐘增強勇氣。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1837「4女2」E#0	text	<ORANGE>客棧伙計：待你酒過後才再買吧！	<ORANGE>客店伙計：待你酒過後才再買吧！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1840「5女」E#0	text	<ORANGE>客棧伙計：要一壺女兒紅嗎？只需2000兩令你5分鐘增強勇氣。	<ORANGE>客店伙計：要一壺女兒紅嗎？只需2000兩令你5分鐘增強勇氣。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1841「5女2」E#0	text	<ORANGE>客棧伙計：待你酒過後才再買吧！	<ORANGE>客店伙計：待你酒過後才再買吧！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1844「6女」E#0	text	<ORANGE>客棧伙計：要一壺女兒紅嗎？只需2000兩令你5分鐘增強勇氣。	<ORANGE>客店伙計：要一壺女兒紅嗎？只需2000兩令你5分鐘增強勇氣。	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1845「6女2」E#0	text	<ORANGE>客棧伙計：待你酒過後才再買吧！	<ORANGE>客店伙計：待你酒過後才再買吧！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1922「1端」E#0	text	<ORANGE>端木草：我爹在這東北方向森林裏走失了，你能替我找回他嗎?	<ORANGE>端木草：我父在這東北方向森林裏走失了，你能替我找回他嗎?	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1926「2端」E#0	text	<ORANGE>端木草：我爹在這東北方向森林裏走失了，你能替我找他回嗎?	<ORANGE>端木草：我父在這東北方向森林裏走失了，你能替我找他回嗎?	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1930「3端」E#0	text	<ORANGE>端木草：我爹在這東北方向森林裏走失了，你能替我找回他嗎?	<ORANGE>端木草：我父在這東北方向森林裏走失了，你能替我找回他嗎?	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1934「4端」E#0	text	<ORANGE>端木草：我爹在這東北方向森林裏走失了，你能替我找回他嗎?	<ORANGE>端木草：我父在這東北方向森林裏走失了，你能替我找回他嗎?	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1938「5端」E#0	text	<ORANGE>端木草：我爹在這東北方向森林裏走失了，你能替我找回他嗎?	<ORANGE>端木草：我父在這東北方向森林裏走失了，你能替我找回他嗎?	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T1942「6端」E#0	text	<ORANGE>端木草：我呀爹在這東北方向森林裏走失了！	<ORANGE>端木草：我呀父在這東北方向森林裏走失了！	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T2038「少林」E#45	text	蘇櫻	蘇英	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T2130「快名」E#5	text	客棧	客店	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
s85	glyph	T2130「快名」E#8	text	雜貨店老闆	雜貨店老板	DE 字圖集覆蓋外的字，遊戲中會開天窗（裁決見 reports/字型缺字裁決.md）
