step	kind	target	field	old	new	reason
s30	effect	T2287「4棍92」效果2	quantity	15794326	class0 −3690	§3.3e 還原公式
s30	effect	T2288「5拳9」效果0	quantity	983227	class0 ＋4027	§3.3e 還原公式
s30	effect	T2288「5拳9」效果2	quantity	983227	class0 ＋4027	§3.3e 還原公式
s30	effect	T2289「5拳92」效果0	quantity	15728709	class0 −4027	§3.3e 還原公式
s30	effect	T2289「5拳92」效果2	quantity	15728709	class0 −4027	§3.3e 還原公式
s30	effect	T2290「6箭9」效果0	quantity	917625	class0 ＋3705	§3.3e 還原公式
s30	effect	T2290「6箭9」效果3	quantity	917625	class0 ＋3705	§3.3e 還原公式
s30	effect	T2291「6箭92」效果0	quantity	-917625	class0 −3705	§3.3e 還原公式
s30	effect	T2291「6箭92」效果3	quantity	-917625	class0 −3705	§3.3e 還原公式
s30	effect	T2711「母夜叉」效果3	quantity	65545	class0 ＋265	§3.3e 還原公式
s30	effect	T2711「母夜叉」效果7	quantity	65545	class0 ＋265	§3.3e 還原公式
s30	effect	T2711「母夜叉」效果11	quantity	65545	class0 ＋265	§3.3e 還原公式
s30	effect	T2711「母夜叉」效果12	quantity	786524	class0 ＋3164	§3.3e 還原公式
s30	effect	T2712「青武」效果3	quantity	65689	class0 ＋409	§3.3e 還原公式
s30	effect	T2712「青武」效果7	quantity	65689	class0 ＋409	§3.3e 還原公式
s30	effect	T2712「青武」效果11	quantity	65689	class0 ＋409	§3.3e 還原公式
s30	effect	T2712「青武」效果15	quantity	65689	class0 ＋409	§3.3e 還原公式
s30	effect	T2712「青武」效果19	quantity	65689	class0 ＋409	§3.3e 還原公式
s30	effect	T2712「青武」效果20	quantity	524377	class0 ＋2137	§3.3e 還原公式
s30	effect	T2713「渦鬼(珠光)」效果3	quantity	65689	class0 ＋409	§3.3e 還原公式
s30	effect	T2713「渦鬼(珠光)」效果7	quantity	65689	class0 ＋409	§3.3e 還原公式
s30	effect	T2713「渦鬼(珠光)」效果11	quantity	65689	class0 ＋409	§3.3e 還原公式
s30	effect	T2713「渦鬼(珠光)」效果15	quantity	65689	class0 ＋409	§3.3e 還原公式
s30	effect	T2713「渦鬼(珠光)」效果19	quantity	65689	class0 ＋409	§3.3e 還原公式
s30	effect	T2713「渦鬼(珠光)」效果23	quantity	65689	class0 ＋409	§3.3e 還原公式
s30	effect	T2713「渦鬼(珠光)」效果27	quantity	65689	class0 ＋409	§3.3e 還原公式
s30	effect	T2713「渦鬼(珠光)」效果31	quantity	65689	class0 ＋409	§3.3e 還原公式
s30	effect	T2713「渦鬼(珠光)」效果35	quantity	65689	class0 ＋409	§3.3e 還原公式
s30	effect	T2713「渦鬼(珠光)」效果36	quantity	327837	class0 ＋1437	§3.3e 還原公式
s30	effect	T2714「渦鬼(殺人)」效果3	quantity	4259925	class0 ＋16725	§3.3e 還原公式
s30	effect	T2714「渦鬼(殺人)」效果7	quantity	4259925	class0 ＋16725	§3.3e 還原公式
s30	effect	T2714「渦鬼(殺人)」效果11	quantity	4259925	class0 ＋16725	§3.3e 還原公式
s30	effect	T2714「渦鬼(殺人)」效果12	quantity	1048677	class0 ＋4197	§3.3e 還原公式
s30	effect	T2715「孽僧」效果3	quantity	65690	class0 ＋410	§3.3e 還原公式
s30	effect	T2715「孽僧」效果7	quantity	65690	class0 ＋410	§3.3e 還原公式
s30	effect	T2715「孽僧」效果11	quantity	65690	class0 ＋410	§3.3e 還原公式
s30	effect	T2715「孽僧」效果15	quantity	65690	class0 ＋410	§3.3e 還原公式
s30	effect	T2715「孽僧」效果19	quantity	65690	class0 ＋410	§3.3e 還原公式
s30	effect	T2715「孽僧」效果23	quantity	65690	class0 ＋410	§3.3e 還原公式
s30	effect	T2715「孽僧」效果27	quantity	65690	class0 ＋410	§3.3e 還原公式
s30	effect	T2715「孽僧」效果31	quantity	65690	class0 ＋410	§3.3e 還原公式
s30	effect	T2715「孽僧」效果35	quantity	65690	class0 ＋410	§3.3e 還原公式
s30	effect	T2715「孽僧」效果36	quantity	655497	class0 ＋2697	§3.3e 還原公式
s30	effect	T2716「獅頭魔」效果3	quantity	196687	class0 ＋847	§3.3e 還原公式
s30	effect	T2716「獅頭魔」效果7	quantity	196687	class0 ＋847	§3.3e 還原公式
s30	effect	T2716「獅頭魔」效果11	quantity	196687	class0 ＋847	§3.3e 還原公式
s30	effect	T2716「獅頭魔」效果15	quantity	196687	class0 ＋847	§3.3e 還原公式
s30	effect	T2717「石獅」效果3	quantity	786679	class0 ＋3319	§3.3e 還原公式
s30	effect	T2717「石獅」效果7	quantity	786679	class0 ＋3319	§3.3e 還原公式
s30	effect	T2717「石獅」效果11	quantity	786679	class0 ＋3319	§3.3e 還原公式
s30	effect	T2718「斬狂」效果3	quantity	1769704	class0 ＋7144	§3.3e 還原公式
s30	effect	T2718「斬狂」效果7	quantity	1769704	class0 ＋7144	§3.3e 還原公式
s30	effect	T2718「斬狂」效果11	quantity	1769704	class0 ＋7144	§3.3e 還原公式
s30	effect	T2718「斬狂」效果15	quantity	1769704	class0 ＋7144	§3.3e 還原公式
s30	effect	T2719「幽靈武士」效果3	quantity	131327	class0 ＋767	§3.3e 還原公式
s30	effect	T2719「幽靈武士」效果7	quantity	131327	class0 ＋767	§3.3e 還原公式
s30	effect	T2719「幽靈武士」效果11	quantity	131327	class0 ＋767	§3.3e 還原公式
s30	effect	T2719「幽靈武士」效果15	quantity	131327	class0 ＋767	§3.3e 還原公式
s30	effect	T2720「赤武」效果3	quantity	196837	class0 ＋997	§3.3e 還原公式
s30	effect	T2720「赤武」效果7	quantity	196837	class0 ＋997	§3.3e 還原公式
s30	effect	T2720「赤武」效果11	quantity	196837	class0 ＋997	§3.3e 還原公式
s30	effect	T2720「赤武」效果15	quantity	196837	class0 ＋997	§3.3e 還原公式
s30	effect	T2720「赤武」效果19	quantity	196837	class0 ＋997	§3.3e 還原公式
s30	effect	T2721「狂屍」效果3	quantity	65561	class0 ＋281	§3.3e 還原公式
s30	effect	T2721「狂屍」效果7	quantity	65561	class0 ＋281	§3.3e 還原公式
s30	effect	T2721「狂屍」效果11	quantity	65561	class0 ＋281	§3.3e 還原公式
s30	effect	T2721「狂屍」效果15	quantity	65561	class0 ＋281	§3.3e 還原公式
s30	effect	T2721「狂屍」效果19	quantity	65561	class0 ＋281	§3.3e 還原公式
s30	effect	T2721「狂屍」效果23	quantity	65561	class0 ＋281	§3.3e 還原公式
s30	effect	T2721「狂屍」效果27	quantity	65561	class0 ＋281	§3.3e 還原公式
s30	effect	T2721「狂屍」效果28	quantity	196619	class0 ＋779	§3.3e 還原公式
s30	effect	T2722「血鋼爪」效果3	quantity	1114278	class0 ＋4518	§3.3e 還原公式
s30	effect	T2722「血鋼爪」效果7	quantity	1114278	class0 ＋4518	§3.3e 還原公式
s30	effect	T2722「血鋼爪」效果11	quantity	1114278	class0 ＋4518	§3.3e 還原公式
s30	effect	T2722「血鋼爪」效果15	quantity	1114278	class0 ＋4518	§3.3e 還原公式
s30	effect	T2722「血鋼爪」效果19	quantity	1114278	class0 ＋4518	§3.3e 還原公式
s30	effect	T2722「血鋼爪」效果23	quantity	1114278	class0 ＋4518	§3.3e 還原公式
s30	effect	T2722「血鋼爪」效果24	quantity	590013	class0 ＋2493	§3.3e 還原公式
s30	effect	T2723「飛鵬幫先鋒」效果3	quantity	262362	class0 ＋1242	§3.3e 還原公式
s30	effect	T2723「飛鵬幫先鋒」效果7	quantity	262362	class0 ＋1242	§3.3e 還原公式
s30	effect	T2724「飛鵬幫戰將」效果3	quantity	327834	class0 ＋1434	§3.3e 還原公式
s30	effect	T2724「飛鵬幫戰將」效果7	quantity	327834	class0 ＋1434	§3.3e 還原公式
s30	effect	T2725「飛鵬幫刀組」效果3	quantity	262395	class0 ＋1275	§3.3e 還原公式
s30	effect	T2725「飛鵬幫刀組」效果7	quantity	262395	class0 ＋1275	§3.3e 還原公式
s30	effect	T2725「飛鵬幫刀組」效果11	quantity	262395	class0 ＋1275	§3.3e 還原公式
s30	effect	T2725「飛鵬幫刀組」效果15	quantity	262395	class0 ＋1275	§3.3e 還原公式
s30	effect	T2725「飛鵬幫刀組」效果19	quantity	262395	class0 ＋1275	§3.3e 還原公式
s30	effect	T2726「狂夜叉(下)」效果3	quantity	65757	class0 ＋477	§3.3e 還原公式
s30	effect	T2726「狂夜叉(下)」效果7	quantity	65757	class0 ＋477	§3.3e 還原公式
s30	effect	T2726「狂夜叉(下)」效果11	quantity	65757	class0 ＋477	§3.3e 還原公式
s30	effect	T2726「狂夜叉(下)」效果15	quantity	65757	class0 ＋477	§3.3e 還原公式
s30	effect	T2726「狂夜叉(下)」效果19	quantity	65757	class0 ＋477	§3.3e 還原公式
s30	effect	T2726「狂夜叉(下)」效果23	quantity	65757	class0 ＋477	§3.3e 還原公式
s30	effect	T2726「狂夜叉(下)」效果27	quantity	65757	class0 ＋477	§3.3e 還原公式
s30	effect	T2726「狂夜叉(下)」效果28	quantity	458941	class0 ＋1981	§3.3e 還原公式
s30	effect	T2727「狂夜叉(上)」效果3	quantity	65757	class0 ＋477	§3.3e 還原公式
s30	effect	T2727「狂夜叉(上)」效果7	quantity	65757	class0 ＋477	§3.3e 還原公式
s30	effect	T2727「狂夜叉(上)」效果11	quantity	65757	class0 ＋477	§3.3e 還原公式
s30	effect	T2727「狂夜叉(上)」效果15	quantity	65757	class0 ＋477	§3.3e 還原公式
s30	effect	T2727「狂夜叉(上)」效果19	quantity	65757	class0 ＋477	§3.3e 還原公式
s30	effect	T2727「狂夜叉(上)」效果20	quantity	458941	class0 ＋1981	§3.3e 還原公式
s30	effect	T2728「炎武(左)」效果3	quantity	327750	class0 ＋1350	§3.3e 還原公式
s30	effect	T2728「炎武(左)」效果7	quantity	327750	class0 ＋1350	§3.3e 還原公式
s30	effect	T2728「炎武(左)」效果11	quantity	327750	class0 ＋1350	§3.3e 還原公式
s30	effect	T2728「炎武(左)」效果12	quantity	786494	class0 ＋3134	§3.3e 還原公式
s30	effect	T2729「炎武(右)」效果3	quantity	327750	class0 ＋1350	§3.3e 還原公式
s30	effect	T2729「炎武(右)」效果7	quantity	327750	class0 ＋1350	§3.3e 還原公式
s30	effect	T2729「炎武(右)」效果11	quantity	327750	class0 ＋1350	§3.3e 還原公式
s30	effect	T2729「炎武(右)」效果15	quantity	327750	class0 ＋1350	§3.3e 還原公式
s30	effect	T2729「炎武(右)」效果16	quantity	655491	class0 ＋2691	§3.3e 還原公式
s30	effect	T2730「靈鳳劍仙」效果3	quantity	327763	class0 ＋1363	§3.3e 還原公式
s30	effect	T2730「靈鳳劍仙」效果7	quantity	327763	class0 ＋1363	§3.3e 還原公式
s30	effect	T2730「靈鳳劍仙」效果11	quantity	327763	class0 ＋1363	§3.3e 還原公式
s30	effect	T2730「靈鳳劍仙」效果15	quantity	327763	class0 ＋1363	§3.3e 還原公式
s30	effect	T2730「靈鳳劍仙」效果16	quantity	196758	class0 ＋918	§3.3e 還原公式
s30	effect	T2731「血爪魔」效果3	quantity	65710	class0 ＋430	§3.3e 還原公式
s30	effect	T2731「血爪魔」效果7	quantity	65710	class0 ＋430	§3.3e 還原公式
s30	effect	T2731「血爪魔」效果11	quantity	65710	class0 ＋430	§3.3e 還原公式
s30	effect	T2732「偏將」效果3	quantity	65577	class0 ＋297	§3.3e 還原公式
s30	effect	T2732「偏將」效果7	quantity	65577	class0 ＋297	§3.3e 還原公式
s30	effect	T2732「偏將」效果11	quantity	65577	class0 ＋297	§3.3e 還原公式
s30	effect	T2733「鏢師」效果3	quantity	65553	class0 ＋273	§3.3e 還原公式
s30	effect	T2733「鏢師」效果7	quantity	65553	class0 ＋273	§3.3e 還原公式
s30	effect	T2733「鏢師」效果11	quantity	65553	class0 ＋273	§3.3e 還原公式
s30	effect	T2733「鏢師」效果15	quantity	65553	class0 ＋273	§3.3e 還原公式
s30	effect	T3812「金鵬村」效果31	quantity	131143	class0 ＋583	§3.3e 還原公式
s30	effect	T3812「金鵬村」效果32	quantity	65604	class0 ＋324	§3.3e 還原公式
s30	effect	T3812「金鵬村」效果33	quantity	65703	class0 ＋423	§3.3e 還原公式
s30	effect	T3812「金鵬村」效果34	quantity	65624	class0 ＋344	§3.3e 還原公式
s30	effect	T3812「金鵬村」效果35	quantity	65577	class0 ＋297	§3.3e 還原公式
s30	effect	T3812「金鵬村」效果36	quantity	65542	class0 ＋262	§3.3e 還原公式
s30	effect	T3812「金鵬村」效果37	quantity	131095	class0 ＋535	§3.3e 還原公式
s30	effect	T3812「金鵬村」效果40	quantity	196837	class0 ＋997	§3.3e 還原公式
s30	effect	T3812「金鵬村」效果52	quantity	65673	class0 ＋393	§3.3e 還原公式
s30	effect	T3812「金鵬村」效果54	quantity	65673	class0 ＋393	§3.3e 還原公式
s30	effect	T3812「金鵬村」效果56	quantity	65673	class0 ＋393	§3.3e 還原公式
s30	effect	T3812「金鵬村」效果58	quantity	65673	class0 ＋393	§3.3e 還原公式
s30	effect	T3812「金鵬村」效果60	quantity	65673	class0 ＋393	§3.3e 還原公式
s30	effect	T3812「金鵬村」效果71	quantity	721060	class0 ＋2980	§3.3e 還原公式
s30	effect	T3853「渦怪」效果3	quantity	65571	class0 ＋291	§3.3e 還原公式
s30	effect	T3854「渦怪手下」效果16	quantity	262189	class0 ＋1069	§3.3e 還原公式
s30	effect	T3959「首領」效果3	quantity	1704070	class0 ＋6790	§3.3e 還原公式
s30	effect	T3997「靈象」效果3	quantity	2031660	class0 ＋7980	§3.3e 還原公式
s30	effect	T3998「豬王」效果3	quantity	589993	class0 ＋2473	§3.3e 還原公式
s30	effect	T4008「金銀」效果1	quantity	65762	class0 ＋482	§3.3e 還原公式
s30	effect	T4008「金銀」效果3	quantity	131153	class0 ＋593	§3.3e 還原公式
s30	effect	T4019「5大金2」效果5	quantity	65580	class0 ＋300	§3.3e 還原公式
s30	effect	T4019「5大金2」效果6	quantity	65580	class0 ＋300	§3.3e 還原公式
s30	effect	T4062「棍+箭」效果4	quantity	131155	class0 ＋595	§3.3e 還原公式
s30	effect	T4062「棍+箭」效果7	quantity	1769545	class0 ＋6985	§3.3e 還原公式
s30	effect	T4062「棍+箭」效果15	quantity	1310893	class0 ＋5293	§3.3e 還原公式
s30	effect	T4068「4段」效果14	quantity	65680	class0 ＋400	§3.3e 還原公式
s30	effect	T4068「4段」效果22	quantity	65580	class0 ＋300	§3.3e 還原公式
s30	effect	T4189「1哥5」效果2	quantity	-100	class0 −100	§3.3e 還原公式
s30	effect	T4189「1哥5」效果4	quantity	-50	class0 −50	§3.3e 還原公式
s30	effect	T4220「2哥5」效果2	quantity	-100	class0 −100	§3.3e 還原公式
s30	effect	T4220「2哥5」效果4	quantity	-100	class0 −100	§3.3e 還原公式
s30	effect	T4227「3哥5」效果2	quantity	-100	class0 −100	§3.3e 還原公式
s30	effect	T4227「3哥5」效果4	quantity	-100	class0 −100	§3.3e 還原公式
s30	effect	T4234「4哥5」效果2	quantity	-100	class0 −100	§3.3e 還原公式
s30	effect	T4234「4哥5」效果4	quantity	-100	class0 −100	§3.3e 還原公式
s30	effect	T4241「5哥5」效果2	quantity	-100	class0 −100	§3.3e 還原公式
s30	effect	T4241「5哥5」效果4	quantity	-100	class0 −100	§3.3e 還原公式
s30	effect	T4248「6哥5」效果2	quantity	-50	class0 −50	§3.3e 還原公式
s30	effect	T4248「6哥5」效果4	quantity	-100	class0 −100	§3.3e 還原公式
s30	effect	T4294「2+2」效果0	quantity	-10	class0 −10	§3.3e 還原公式
s30	effect	T4294「2+2」效果1	quantity	-10	class0 −10	§3.3e 還原公式
s30	effect	T4296「2++2」效果0	quantity	-10	class0 −10	§3.3e 還原公式
s30	effect	T4296「2++2」效果1	quantity	-10	class0 −10	§3.3e 還原公式
s30	effect	T4300「1酒4」效果4	quantity	-5	class0 −5	§3.3e 還原公式
s30	effect	T4300「1酒4」效果7	quantity	-5	class0 −5	§3.3e 還原公式
s30	effect	T4304「2酒4」效果5	quantity	-5	class0 −5	§3.3e 還原公式
s30	effect	T4304「2酒4」效果8	quantity	-7	class0 −7	§3.3e 還原公式
s30	effect	T4308「3酒4」效果4	quantity	-5	class0 −5	§3.3e 還原公式
s30	effect	T4308「3酒4」效果7	quantity	-5	class0 −5	§3.3e 還原公式
s30	effect	T4312「4酒4」效果4	quantity	-5	class0 −5	§3.3e 還原公式
s30	effect	T4312「4酒4」效果7	quantity	-5	class0 −5	§3.3e 還原公式
s30	effect	T4316「5酒4」效果4	quantity	-5	class0 −5	§3.3e 還原公式
s30	effect	T4316「5酒4」效果7	quantity	-5	class0 −5	§3.3e 還原公式
s30	effect	T4320「6酒4」效果4	quantity	-5	class0 −5	§3.3e 還原公式
s30	effect	T4320「6酒4」效果7	quantity	-5	class0 −5	§3.3e 還原公式
s30	effect	T4324「2++2」效果2	quantity	-2	class0 −2	§3.3e 還原公式
s30	effect	T4328「1春4」效果2	quantity	-50	class0 −50	§3.3e 還原公式
s30	effect	T4328「1春4」效果3	quantity	-50	class0 −50	§3.3e 還原公式
s30	effect	T4332「2春4」效果2	quantity	-50	class0 −50	§3.3e 還原公式
s30	effect	T4332「2春4」效果3	quantity	-50	class0 −50	§3.3e 還原公式
s30	effect	T4336「3春4」效果2	quantity	-50	class0 −50	§3.3e 還原公式
s30	effect	T4336「3春4」效果3	quantity	-50	class0 −50	§3.3e 還原公式
s30	effect	T4340「4春4」效果2	quantity	-50	class0 −50	§3.3e 還原公式
s30	effect	T4340「4春4」效果3	quantity	-50	class0 −50	§3.3e 還原公式
