step	kind	target	field	old	new	reason
s375	cond_convert	T652C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T654C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T656C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T658C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T678C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T680C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T682C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T684C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T686C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T688C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T768C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T770C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T772C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T774C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T776C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T778C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T792C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T794C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T796C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T798C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T800C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T802C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T1087C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T1089C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T1091C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T1093C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T1095C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T1097C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T1111C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T1113C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T1115C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T1117C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T1119C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T1121C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T1159C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T1160C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T1161C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T1162C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T1163C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T1164C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T1214C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T1216C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T1218C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T1220C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T1222C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T1224C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T1232C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T1234C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T1236C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T1238C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T1240C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T1242C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T1256C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T1258C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T1260C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T1262C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T1264C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T1266C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T1281C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T1283C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T1285C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T1287C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T1289C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T1291C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T1851C2	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T1857C2	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T1868C2	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T1871C2	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T1874C2	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T1877C2	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T1892C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T1895C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T1898C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T1901C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T1904C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T1907C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T1989C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T1990C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T1991C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T1992C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T1993C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T1994C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T2046C2	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T2047C2	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T2048C2	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T2049C2	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T2050C2	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T2051C1	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T2795C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T2797C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T2799C1	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T2801C1	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T2803C1	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T2805C1	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T2849C2	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T2851C2	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T2853C2	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T2855C2	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T2857C2	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T2859C2	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T2909C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T2911C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T2913C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T2915C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T2917C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T2919C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T2921C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T2923C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T2925C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T2927C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T2929C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T2931C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T2939C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T2940C2	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T2941C2	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T2942C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T2943C2	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T2944C2	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T2945C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T2946C2	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T2947C2	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T2948C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T2949C2	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T2950C2	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T2951C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T2952C2	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T2953C2	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T2954C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T2955C2	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T2956C2	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T2963C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T2965C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T2967C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T2969C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T2971C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T2973C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T2987C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T2988C1	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T2989C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T2990C1	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T2991C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T2992C1	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T2993C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T2994C1	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T2995C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T2996C1	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T2997C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T2998C1	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T3011C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T3013C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T3014C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T3016C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T3018C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T3020C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T3063C1	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T3064C1	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T3065C1	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T3066C1	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T3067C1	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T3068C1	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T3075C2	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T3077C2	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T3079C2	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T3081C2	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T3083C2	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T3085C2	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T3093C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T3095C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T3097C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T3099C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T3101C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T3103C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T3135C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T3137C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T3139C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T3141C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T3143C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T3145C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T3195C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T3198C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T3201C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T3204C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T3207C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T3210C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T3225C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T3227C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T3229C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T3231C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T3233C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T3235C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T3705C1	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T3706C1	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T3710C1	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T3711C1	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T3715C1	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T3716C1	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T3720C1	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T3721C1	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T3725C1	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T3726C1	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T3730C1	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T3855C1	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T3856C1	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T3857C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T3858C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T3859C1	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T3860C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T3909C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T3912C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T3915C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T3918C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T3921C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T3924C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T3927C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T3930C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T3933C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T3936C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T3939C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T3942C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T3960C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T3963C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T3966C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T3969C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T3972C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T3975C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T4257C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T4260C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T4263C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T4266C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T4269C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T4272C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T4429C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T4432C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T4435C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T4438C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T4441C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T4444C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T4683C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T4689C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T4693C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T4697C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T4701C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T4705C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T5113C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T5115C1	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T5116C2	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T5117C2	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T5118C2	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T5119C2	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T5323C1	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T5324C1	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T5325C1	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T5326C1	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T5327C1	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T5328C1	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T5342C1	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T5343C1	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T5600C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T5602C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T5604C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T5606C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T5608C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T5610C0	type	KR≥1	V6>V16	擊殺變數化
s375	cond_convert	T5612C0	type	KR≥1	V1>V11	擊殺變數化
s375	cond_convert	T5615C0	type	KR≥1	V2>V12	擊殺變數化
s375	cond_convert	T5618C0	type	KR≥1	V3>V13	擊殺變數化
s375	cond_convert	T5621C0	type	KR≥1	V4>V14	擊殺變數化
s375	cond_convert	T5624C0	type	KR≥1	V5>V15	擊殺變數化
s375	cond_convert	T5627C0	type	KR≥1	V6>V16	擊殺變數化
s375	eff_neutralize	T7E0	effect_type	11	0	Joan 重置法抽除
s375	eff_neutralize	T7E1	effect_type	14	0	Joan 重置法抽除
s375	eff_neutralize	T7E2	effect_type	15	0	Joan 重置法抽除
s375	eff_add	T7	change_variable		V11+=1	領獎基準遞增（等價 KR−1）
s375	eff_neutralize	T8E0	effect_type	11	0	Joan 重置法抽除
s375	eff_neutralize	T8E1	effect_type	14	0	Joan 重置法抽除
s375	eff_neutralize	T8E2	effect_type	15	0	Joan 重置法抽除
s375	eff_add	T8	change_variable		V12+=1	領獎基準遞增（等價 KR−1）
s375	eff_neutralize	T9E0	effect_type	11	0	Joan 重置法抽除
s375	eff_neutralize	T9E1	effect_type	14	0	Joan 重置法抽除
s375	eff_neutralize	T9E2	effect_type	15	0	Joan 重置法抽除
s375	eff_add	T9	change_variable		V13+=1	領獎基準遞增（等價 KR−1）
s375	eff_neutralize	T12E0	effect_type	11	0	Joan 重置法抽除
s375	eff_neutralize	T12E1	effect_type	14	0	Joan 重置法抽除
s375	eff_neutralize	T12E2	effect_type	15	0	Joan 重置法抽除
s375	eff_add	T12	change_variable		V14+=1	領獎基準遞增（等價 KR−1）
s375	eff_neutralize	T15E0	effect_type	11	0	Joan 重置法抽除
s375	eff_neutralize	T15E1	effect_type	14	0	Joan 重置法抽除
s375	eff_neutralize	T15E2	effect_type	15	0	Joan 重置法抽除
s375	eff_add	T15	change_variable		V15+=1	領獎基準遞增（等價 KR−1）
s375	eff_neutralize	T18E0	effect_type	11	0	Joan 重置法抽除
s375	eff_neutralize	T18E1	effect_type	14	0	Joan 重置法抽除
s375	eff_neutralize	T18E2	effect_type	15	0	Joan 重置法抽除
s375	eff_add	T18	change_variable		V16+=1	領獎基準遞增（等價 KR−1）
s375	trigger_add	擊殺計數迴圈	trigger		T5630	307 條件變數化的計數來源
